Instance	Label	Score	Probability	Log-loss	Assigned
519	1	6.769128	0.967218637	0.04808605054708287	1
520	0	-9.42309	0.00891076	0.012913128393812673	0
521	0	-9.42309	0.00891076	0.012913128393812673	0
522	1	5.43545	0.9380645	0.092240947069982551	1
523	1	8.721046	0.9873894	0.018308958497793435	1
524	0	-9.42309	0.00891076	0.012913128393812673	0
525	0	-9.42309	0.00891076	0.012913128393812673	0
526	0	-9.42309	0.00891076	0.012913128393812673	0
527	0	-9.42309	0.00891076	0.012913128393812673	0
528	0	-9.42309	0.00891076	0.012913128393812673	0
529	0	-9.42309	0.00891076	0.012913128393812673	0
530	1	6.807203	0.9678169	0.047193979110747859	1
531	0	-9.42309	0.00891076	0.012913128393812673	0
532	0	-9.42309	0.00891076	0.012913128393812673	0
533	0	-9.42309	0.00891076	0.012913128393812673	0
534	0	-9.42309	0.00891076	0.012913128393812673	0
535	0	-9.42309	0.00891076	0.012913128393812673	0
536	0	-9.42309	0.00891076	0.012913128393812673	0
537	0	-9.42309	0.00891076	0.012913128393812673	0
538	0	-9.42309	0.00891076	0.012913128393812673	0
539	0	-9.42309	0.00891076	0.012913128393812673	0
540	0	-8.80709648	0.0120859956	0.017542630889672291	0
541	0	-9.42309	0.00891076	0.012913128393812673	0
542	0	-9.012697	0.0109181711	0.015838211719244752	0
543	0	-9.42309	0.00891076	0.012913128393812673	0
544	0	-9.42309	0.00891076	0.012913128393812673	0
545	0	-9.42309	0.00891076	0.012913128393812673	0
546	1	8.721046	0.9873894	0.018308958497793435	1
547	0	-9.42309	0.00891076	0.012913128393812673	0
548	0	-9.42309	0.00891076	0.012913128393812673	0
549	1	6.975929	0.970343351	0.043432766493644644	1
550	0	-9.42309	0.00891076	0.012913128393812673	0
551	0	-9.42309	0.00891076	0.012913128393812673	0
552	0	-8.358353	0.0150802191	0.021921869263216591	0
553	0	-5.61586475	0.0568970256	0.084512792057118924	0
554	0	-9.42309	0.00891076	0.012913128393812673	0
555	0	-6.420918	0.0387740247	0.057052459801669272	0
556	0	-9.42309	0.00891076	0.012913128393812673	0
557	0	-9.42309	0.00891076	0.012913128393812673	0
558	0	-9.42309	0.00891076	0.012913128393812673	0
559	0	-9.42309	0.00891076	0.012913128393812673	0
560	0	-9.42309	0.00891076	0.012913128393812673	0
561	0	-9.42309	0.00891076	0.012913128393812673	0
562	0	-9.42309	0.00891076	0.012913128393812673	0
563	0	-9.42309	0.00891076	0.012913128393812673	0
564	0	-9.42309	0.00891076	0.012913128393812673	0
565	1	8.721046	0.9873894	0.018308958497793435	1
566	0	-9.42309	0.00891076	0.012913128393812673	0
567	0	-5.110374	0.0720787942	0.10792579049025265	0
568	1	6.184011	0.956561744	0.064070000131888391	1
569	1	7.953053	0.981594443	0.02680101277285097	1
570	1	8.180679	0.983541846	0.023941659435328159	1
571	1	8.118364	0.983029842	0.024692880971169513	1
572	0	-9.42309	0.00891076	0.012913128393812673	0
573	0	-9.42309	0.00891076	0.012913128393812673	0
574	1	6.012453	0.952854633	0.069671960257459628	1
575	0	-9.42309	0.00891076	0.012913128393812673	0
576	0	-9.42309	0.00891076	0.012913128393812673	0
577	0	-9.42309	0.00891076	0.012913128393812673	0
578	0	-9.42309	0.00891076	0.012913128393812673	0
579	0	-9.42309	0.00891076	0.012913128393812673	0
580	0	-9.42309	0.00891076	0.012913128393812673	0
581	1	8.721046	0.9873894	0.018308958497793435	1
582	1	7.629478	0.97843194	0.031456594700444721	1
583	0	-9.42309	0.00891076	0.012913128393812673	0
584	0	-8.061053	0.0174548868	0.025404445192701568	0
585	0	-9.42309	0.00891076	0.012913128393812673	0
586	1	8.721046	0.9873894	0.018308958497793435	1
587	0	-9.42309	0.00891076	0.012913128393812673	0
588	1	6.13683844	0.9555711	0.065564850188604751	1
589	0	-9.42309	0.00891076	0.012913128393812673	0
590	1	4.84874964	0.9186672	0.12238577947441952	1
591	1	8.799492	0.987868547	0.017609015197118792	1
592	1	7.617137	0.978301346	0.03164916769504883	1
593	0	-9.42309	0.00891076	0.012913128393812673	0
594	1	6.769128	0.967218637	0.04808605054708287	1
595	0	-9.42309	0.00891076	0.012913128393812673	0
596	0	-9.42309	0.00891076	0.012913128393812673	0
597	0	-9.42309	0.00891076	0.012913128393812673	0
598	0	-9.42309	0.00891076	0.012913128393812673	0
599	0	-8.370296	0.0149917826	0.021792334638521316	0
600	0	-9.42309	0.00891076	0.012913128393812673	0
601	0	-9.42309	0.00891076	0.012913128393812673	0
602	0	-9.42309	0.00891076	0.012913128393812673	0
603	1	6.672917	0.9656586	0.050414860054129561	1
604	1	4.24428463	0.8930367	0.16320859233127735	1
605	1	8.289425	0.984399259	0.022684522937463789	1
606	0	-9.42309	0.00891076	0.012913128393812673	0
607	0	-9.42309	0.00891076	0.012913128393812673	0
608	1	7.366199	0.975471854	0.035827848273054082	1
609	0	-9.42309	0.00891076	0.012913128393812673	0
610	1	7.98827934	0.98191	0.026337313202882743	1
611	1	7.65669775	0.9787173	0.03103585370129399	1
612	1	8.721046	0.9873894	0.018308958497793435	1
613	0	-9.012697	0.0109181711	0.015838211719244752	0
614	0	-9.42309	0.00891076	0.012913128393812673	0
615	0	-9.42309	0.00891076	0.012913128393812673	0
616	0	-9.42309	0.00891076	0.012913128393812673	0
617	0	-3.45292139	0.151040852	0.23623296218866957	0
618	0	-9.42309	0.00891076	0.012913128393812673	0
619	0	-9.42309	0.00891076	0.012913128393812673	0
620	0	-9.42309	0.00891076	0.012913128393812673	0
621	0	-3.76322317	0.132203877	0.2045719541130466	0
622	0	-5.81200838	0.05185755	0.076824266875147484	0
623	0	-9.42309	0.00891076	0.012913128393812673	0
624	0	-9.42309	0.00891076	0.012913128393812673	0
625	0	-4.49129725	0.09572547	0.14516726476341477	0
626	1	7.22151947	0.973680139	0.038480181164570887	1
627	0	-7.69556	0.0208816864	0.030444893700947089	0
628	0	-9.42309	0.00891076	0.012913128393812673	0
629	0	-9.42309	0.00891076	0.012913128393812673	0
630	0	-9.42309	0.00891076	0.012913128393812673	0
631	0	-9.42309	0.00891076	0.012913128393812673	0
632	0	-9.42309	0.00891076	0.012913128393812673	0
633	1	8.272103	0.9842657	0.022880296790356316	1
634	0	-9.42309	0.00891076	0.012913128393812673	0
635	0	-8.370296	0.0149917826	0.021792334638521316	0
636	1	9.0362	0.989208	0.015654212405246858	1
637	0	-7.754302	0.0202895515	0.029572668301667618	0
638	0	-9.42309	0.00891076	0.012913128393812673	0
639	0	-9.42309	0.00891076	0.012913128393812673	0
640	0	-9.42309	0.00891076	0.012913128393812673	0
641	0	-9.42309	0.00891076	0.012913128393812673	0
642	0	-9.42309	0.00891076	0.012913128393812673	0
643	0	-9.42309	0.00891076	0.012913128393812673	0
644	0	-9.42309	0.00891076	0.012913128393812673	0
645	0	-9.42309	0.00891076	0.012913128393812673	0
646	0	-9.42309	0.00891076	0.012913128393812673	0
647	0	-9.42309	0.00891076	0.012913128393812673	0
648	1	8.595752	0.986585	0.019484711331239964	1
649	0	-9.42309	0.00891076	0.012913128393812673	0
650	0	-7.69556	0.0208816864	0.030444893700947089	0
651	0	-9.42309	0.00891076	0.012913128393812673	0
652	0	-9.42309	0.00891076	0.012913128393812673	0
653	0	-9.42309	0.00891076	0.012913128393812673	0
654	0	-9.42309	0.00891076	0.012913128393812673	0
655	0	-9.42309	0.00891076	0.012913128393812673	0
656	0	-9.42309	0.00891076	0.012913128393812673	0
657	0	-3.33828616	0.158538461	0.24903076317131814	0
658	1	8.367311	0.9849862	0.02182460330244107	1
659	0	-9.42309	0.00891076	0.012913128393812673	0
660	0	-9.42309	0.00891076	0.012913128393812673	0
661	0	-9.42309	0.00891076	0.012913128393812673	0
662	0	-9.42309	0.00891076	0.012913128393812673	0
663	0	-9.42309	0.00891076	0.012913128393812673	0
664	0	-9.42309	0.00891076	0.012913128393812673	0
665	0	-9.42309	0.00891076	0.012913128393812673	0
666	0	-9.42309	0.00891076	0.012913128393812673	0
667	0	-9.42309	0.00891076	0.012913128393812673	0
668	1	6.88819027	0.9690546	0.045350170531615365	1
669	1	8.217321	0.9838358	0.023510517791063563	1
670	1	7.374034	0.9755654	0.035689541952947539	1
671	0	-9.42309	0.00891076	0.012913128393812673	0
672	0	-9.42309	0.00891076	0.012913128393812673	0
673	0	-9.012697	0.0109181711	0.015838211719244752	0
674	0	-9.42309	0.00891076	0.012913128393812673	0
675	0	-8.370296	0.0149917826	0.021792334638521316	0
676	0	-9.42309	0.00891076	0.012913128393812673	0
677	0	-9.42309	0.00891076	0.012913128393812673	0
678	0	-9.42309	0.00891076	0.012913128393812673	0
679	0	-9.42309	0.00891076	0.012913128393812673	0
680	1	8.721046	0.9873894	0.018308958497793435	1
681	1	8.721046	0.9873894	0.018308958497793435	1
682	0	-9.42309	0.00891076	0.012913128393812673	0
683	0	-9.42309	0.00891076	0.012913128393812673	0
684	0	-9.42309	0.00891076	0.012913128393812673	0
685	0	-9.42309	0.00891076	0.012913128393812673	0
686	0	-9.42309	0.00891076	0.012913128393812673	0
687	0	-8.691402	0.0127965417	0.018580646410714993	0
688	0	-9.42309	0.00891076	0.012913128393812673	0
689	0	-8.48403549	0.014174738	0.020596143963457509	0
690	0	-9.42309	0.00891076	0.012913128393812673	0
691	1	4.356835	0.898294568	0.15473948489180755	1
692	0	-9.42309	0.00891076	0.012913128393812673	0
693	0	-9.42309	0.00891076	0.012913128393812673	0
694	0	-8.80709648	0.0120859956	0.017542630889672291	0
695	0	-9.42309	0.00891076	0.012913128393812673	0
696	1	7.12575245	0.9724248	0.040341399966683858	1
697	1	4.985988	0.9236492	0.11458308444598267	1
698	1	4.985988	0.9236492	0.11458308444598267	1
